Transaction_id,Created date (UTC),Amount,Amount Refunded,Currency,Captured,Converted Amount,Converted Amount Refunded,Converted Currency,Description,Fee,Status,Seller Message,Card ID,Customer ID,Invoice ID,Transfer,price_id (metadata),product_id (metadata),product_id,Name,Date (UTC),Tax Code
ch_3OYcgeAKv6LsYLX20TErhAhB,1/14/2024 23:01,79.2,0,usd,TRUE,79.2,0,usd,NULL,2.6,Paid,Payment complete.,pm_1OYcgeAKv6LsYLX2g0Xv7qxC,cus_PMHkgqsOiPuxzr,in_1OYcghAKv6LsYLX2NhYMWUUz,NULL,4b101604-f66f-48a3-bb37-e6cff6a35276,17f137bd-4c6a-4590-9c92-529872986e49,17f137bd-4c6a-4590-9c92-529872986e49,High School to Ivy League Program,3/29/2020 3:57,txcd_20030000
ch_3OYcPiAKv6LsYLX21EURTc1Z,1/14/2024 22:44,35.2,0,usd,TRUE,35.2,0,usd,NULL,1.85,Paid,Payment complete.,pm_1OYcPhAKv6LsYLX2rMjNvSCK,cus_PJU358syaUV0Sv,in_1OYcPmAKv6LsYLX2lHE2i8Iz,NULL,dae443ce-10d3-46ac-b093-e1ae0eb26654,4b8c704c-863d-4e25-9bcf-ce9a1b75a391,4b8c704c-863d-4e25-9bcf-ce9a1b75a391,Admission Success Blueprint,12/27/2023 16:46,txcd_20030000
ch_3OYbtQAKv6LsYLX21mAuCnKz,1/14/2024 22:11,119.2,0,usd,TRUE,119.2,0,usd,NULL,3.76,Paid,Payment complete.,pm_1OYbtPAKv6LsYLX2fALBtKd0,cus_P91Arwah2PoS9j,in_1OYbtUAKv6LsYLX2TQgWeDwR,NULL,2017cf56-7ca0-48a0-8892-05ad50e746ba,f8c6a47c-29ca-4be7-ae51-63c374920e4e,f8c6a47c-29ca-4be7-ae51-63c374920e4e,Personalized College Roadmap,12/6/2023 16:16,txcd_20030000
ch_3OYbn7AKv6LsYLX21HuRy6uC,1/14/2024 22:04,12,0,usd,TRUE,12,0,usd,Subscription creation,0.83,Paid,Payment complete.,pm_1OHvpWAKv6LsYLX2n10SPJoK,cus_OotJu1vHnwTI2Q,in_1OYbn6AKv6LsYLX2mR5k8axR,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ch_3OYbkyAKv6LsYLX23UyhF4IQ,1/14/2024 22:02,28.18,0,gbp,TRUE,34.86,0,usd,NULL,1.83,Paid,Payment complete.,pm_1OYbkxAKv6LsYLX2aw7h4vTc,cus_PNKOKS7RDCWtJ2,in_1OYbl2AKv6LsYLX2QBtwA5Ph,NULL,dae443ce-10d3-46ac-b093-e1ae0eb26654,4b8c704c-863d-4e25-9bcf-ce9a1b75a391,4b8c704c-863d-4e25-9bcf-ce9a1b75a391,Admission Success Blueprint,12/27/2023 16:46,txcd_20030000
ch_3OYbiyAKv6LsYLX21dbcxkXj,1/14/2024 22:00,35.2,0,usd,TRUE,35.2,0,usd,NULL,1.32,Paid,Payment complete.,pm_1OYbiyAKv6LsYLX2Il2PiaWO,cus_PNMMKID5da1Fzm,in_1OYbj2AKv6LsYLX2mM9m1aKi,NULL,dae443ce-10d3-46ac-b093-e1ae0eb26654,4b8c704c-863d-4e25-9bcf-ce9a1b75a391,4b8c704c-863d-4e25-9bcf-ce9a1b75a391,Admission Success Blueprint,12/27/2023 16:46,txcd_20030000
ch_3OYbXwAKv6LsYLX22IsFqlGN,1/14/2024 21:48,163.11,0,ron,TRUE,34.85,0,usd,NULL,1.83,Paid,Payment complete.,pm_1OYa92AKv6LsYLX2knRZEqeq,cus_PDET8spWUFC4zq,in_1OYbXzAKv6LsYLX2KhbuubEe,NULL,d8b64e76-c7a9-4c9d-b904-49d81557c23a,8c46a7cc-09e5-40d8-9584-33c0184298c6,8c46a7cc-09e5-40d8-9584-33c0184298c6,College Essay Coaching,10/9/2023 8:57,txcd_20030000
ch_3OYbVWAKv6LsYLX23RMw7PET,1/14/2024 21:46,279.2,0,usd,TRUE,279.2,0,usd,NULL,8.4,Paid,Payment complete.,pm_1OYbVWAKv6LsYLX2KYDfNN7b,cus_PNMCQZgFL6xmkS,in_1OYbVaAKv6LsYLX2o3K3CIjA,NULL,f0f7a411-d78f-4c3a-abf2-4cce65097af4,40375dc9-7834-49eb-9103-745a5ef656cd,40375dc9-7834-49eb-9103-745a5ef656cd,College Prep Masterclass,3/29/2020 3:57,txcd_20030000
ch_3OYbU2AKv6LsYLX21vDAry7q,1/14/2024 21:44,21.78,0,gbp,TRUE,26.94,0,usd,NULL,1.49,Paid,Payment complete.,pm_1OYbU1AKv6LsYLX28cwxZM2E,cus_PJFNqPkuTTADWG,in_1OYbU6AKv6LsYLX2v34S1zQS,NULL,c5712f31-b51f-4314-8b89-d3fb2af2e0e0,48dc9a13-5f13-4cb9-88e2-f6004bdaee4c,48dc9a13-5f13-4cb9-88e2-f6004bdaee4c,Scholarly Scholarships Guide,10/9/2023 8:47,txcd_20030000
ch_3OYbTqAKv6LsYLX22FhM74fl,1/14/2024 21:44,79.2,0,usd,TRUE,79.2,0,usd,Subscription creation,2.6,Paid,Payment complete.,pm_1OYbToAKv6LsYLX2MAkzl6qt,cus_PL9W38CUJ5fH67,in_1OYbTpAKv6LsYLX2wKoWqmMD,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ch_3OYbTgAKv6LsYLX23IiTcchs,1/14/2024 21:44,27.2,0,usd,TRUE,27.2,0,usd,NULL,1.5,Paid,Payment complete.,pm_1OYbTfAKv6LsYLX2fkIbUa45,cus_PJjAJEuH4Fg69A,in_1OYbTnAKv6LsYLX2DzSVQ6zZ,NULL,c5712f31-b51f-4314-8b89-d3fb2af2e0e0,48dc9a13-5f13-4cb9-88e2-f6004bdaee4c,48dc9a13-5f13-4cb9-88e2-f6004bdaee4c,Scholarly Scholarships Guide,10/9/2023 8:47,txcd_20030000
ch_3OYbLpAKv6LsYLX23iF1cU8C,1/14/2024 21:36,12,0,usd,TRUE,12,0,usd,Subscription creation,0.83,Paid,Payment complete.,pm_1OYbLnAKv6LsYLX2UtGrbFjY,cus_PNLzTL6rhcxI1r,in_1OYbLoAKv6LsYLX2ZUfBksqg,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ch_3OYbLiAKv6LsYLX23sEMCaTf,1/14/2024 21:36,28.18,0,gbp,TRUE,34.86,0,usd,NULL,1.83,Paid,Payment complete.,pm_1OYbLiAKv6LsYLX2kqhWtfik,cus_PJFNqPkuTTADWG,in_1OYbLoAKv6LsYLX2bgOWyvnM,NULL,a0ff2472-fe58-453b-bc70-af15c0192959,fec5f1d1-2101-406f-b730-bc7f739ac62a,fec5f1d1-2101-406f-b730-bc7f739ac62a,SAT & ACT Mastery Program,1/26/2024 2:09,txcd_20030000
ch_3OYb9oAKv6LsYLX22QQwXN4G,1/14/2024 21:23,28.18,0,gbp,TRUE,34.86,0,usd,NULL,1.83,Paid,Payment complete.,pm_1OYb9oAKv6LsYLX2B2eKet3j,cus_PMyE6L2CZ8SnqJ,in_1OYb9sAKv6LsYLX2HQT92X4Z,NULL,dae443ce-10d3-46ac-b093-e1ae0eb26654,4b8c704c-863d-4e25-9bcf-ce9a1b75a391,4b8c704c-863d-4e25-9bcf-ce9a1b75a391,Admission Success Blueprint,12/27/2023 16:46,txcd_20030000
ch_3OYb2DAKv6LsYLX21HBOfUXv,1/14/2024 21:16,48.18,0,cad,TRUE,34.85,0,usd,NULL,1.83,Paid,Payment complete.,pm_1OYb2CAKv6LsYLX2ifs2xPWK,cus_PNLhVtRyOIj3LX,in_1OYb2HAKv6LsYLX2aDToMKEE,NULL,d8b64e76-c7a9-4c9d-b904-49d81557c23a,8c46a7cc-09e5-40d8-9584-33c0184298c6,8c46a7cc-09e5-40d8-9584-33c0184298c6,College Essay Coaching,10/9/2023 8:57,txcd_20030000
ch_3OYaHQAKv6LsYLX20sojLZvJ,1/14/2024 20:27,35.2,0,usd,TRUE,35.2,0,usd,NULL,1.32,Paid,Payment complete.,pm_1OYaHQAKv6LsYLX2JJsFmkbW,cus_PNKs9bQIiZjKVE,in_1OYaHUAKv6LsYLX2T64orlHL,NULL,a0ff2472-fe58-453b-bc70-af15c0192959,fec5f1d1-2101-406f-b730-bc7f739ac62a,fec5f1d1-2101-406f-b730-bc7f739ac62a,SAT & ACT Mastery Program,1/26/2024 2:09,txcd_20030000
ch_3OYa94AKv6LsYLX20yO43TJz,1/14/2024 20:19,12,0,usd,TRUE,12,0,usd,Subscription creation,0.83,Paid,Payment complete.,pm_1OYa92AKv6LsYLX2knRZEqeq,cus_PDET8spWUFC4zq,in_1OYa93AKv6LsYLX2L2gfMogD,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ch_3OYa6hAKv6LsYLX21Bfz5KD4,1/14/2024 20:16,48.18,0,cad,TRUE,34.85,0,usd,NULL,1.83,Paid,Payment complete.,pm_1OYa6hAKv6LsYLX2NARAKlFa,cus_PNKlp2RQIbsVEp,in_1OYa6mAKv6LsYLX2CWEirPq2,NULL,a0ff2472-fe58-453b-bc70-af15c0192959,fec5f1d1-2101-406f-b730-bc7f739ac62a,fec5f1d1-2101-406f-b730-bc7f739ac62a,SAT & ACT Mastery Program,1/26/2024 2:09,txcd_20030000
ch_3OYZY8AKv6LsYLX22MoTOHvg,1/14/2024 19:49,14079.83,0,inr,TRUE,118.01,0,usd,NULL,5.49,Paid,Payment complete.,pm_1OYZgPAKv6LsYLX2PhgU1pKK,cus_PKihyXYtzT9hbe,in_1OYZgUAKv6LsYLX2NE7A1o64,NULL,2017cf56-7ca0-48a0-8892-05ad50e746ba,f8c6a47c-29ca-4be7-ae51-63c374920e4e,f8c6a47c-29ca-4be7-ae51-63c374920e4e,Personalized College Roadmap,12/6/2023 16:16,txcd_20030000
ch_3OYZYPAKv6LsYLX23ojzkdCP,1/14/2024 19:41,19.2,0,usd,TRUE,19.2,0,usd,NULL,0.86,Paid,Payment complete.,pm_1OYZYOAKv6LsYLX2KOlUcQy6,cus_PNJqJQhYaUrM4e,in_1OYZYTAKv6LsYLX2CTxfisMD,NULL,d7c2e880-2bff-4c5a-897b-9a08f8cddd06,4033cc0f-bce4-4338-b8d6-9a983207c2a1,4033cc0f-bce4-4338-b8d6-9a983207c2a1,GPA Boosting Academy,10/9/2021 5:30,txcd_20030000
ch_3OYZVzAKv6LsYLX23iau7be6,1/14/2024 19:38,279.2,0,usd,TRUE,279.2,0,usd,NULL,8.4,Paid,Payment complete.,pm_1OYZVzAKv6LsYLX2s6n9YIWJ,cus_PIUIQ69CgpxdnD,in_1OYZW3AKv6LsYLX2Jsc8x1g8,NULL,f0f7a411-d78f-4c3a-abf2-4cce65097af4,40375dc9-7834-49eb-9103-745a5ef656cd,40375dc9-7834-49eb-9103-745a5ef656cd,College Prep Masterclass,3/29/2020 3:57,txcd_20030000
ch_3OYZVmAKv6LsYLX22SRhNlwO,1/14/2024 19:38,27,0,usd,TRUE,15,0,usd,Subscription update,0.74,Paid,Payment complete.,pm_1ONJmwAKv6LsYLX2orv3lLes,cus_PBhAz64TEsROMw,in_1OYYZ9AKv6LsYLX2yzU0SAir,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ch_3OYZOSAKv6LsYLX22KeVwrOh,1/14/2024 19:30,279.2,0,usd,TRUE,279.2,0,usd,NULL,8.4,Paid,Payment complete.,pm_1OYZOSAKv6LsYLX2p5nNNX44,cus_PNFRL2Cd5e9Ncv,in_1OYZOWAKv6LsYLX2FGLpSfWZ,NULL,f0f7a411-d78f-4c3a-abf2-4cce65097af4,40375dc9-7834-49eb-9103-745a5ef656cd,40375dc9-7834-49eb-9103-745a5ef656cd,College Prep Masterclass,3/29/2020 3:57,txcd_20030000
ch_3OYZNwAKv6LsYLX218c0LRQ4,1/14/2024 19:30,279.2,0,usd,TRUE,279.2,0,usd,NULL,8.4,Paid,Payment complete.,pm_1OYZNwAKv6LsYLX2BoKT8Hz6,cus_PItVpK76aQngLA,in_1OYZO1AKv6LsYLX2HExqnpNT,NULL,f0f7a411-d78f-4c3a-abf2-4cce65097af4,40375dc9-7834-49eb-9103-745a5ef656cd,40375dc9-7834-49eb-9103-745a5ef656cd,College Prep Masterclass,3/29/2020 3:57,txcd_20030000
ch_3OYZFoAKv6LsYLX22i7piSTN,1/14/2024 19:21,217.23,0,bgn,TRUE,118.01,0,usd,NULL,5.49,Paid,Payment complete.,pm_1OYZFnAKv6LsYLX2A1kf1wF9,cus_PNJmIV0GZkHIdQ,in_1OYZFrAKv6LsYLX21rHwOf4Y,NULL,2017cf56-7ca0-48a0-8892-05ad50e746ba,f8c6a47c-29ca-4be7-ae51-63c374920e4e,f8c6a47c-29ca-4be7-ae51-63c374920e4e,Personalized College Roadmap,12/6/2023 16:16,txcd_20030000
ch_3OYZCZAKv6LsYLX205HHFWYB,1/14/2024 19:18,32.81,0,eur,TRUE,34.86,0,usd,NULL,1.83,Paid,Payment complete.,pm_1OYZCZAKv6LsYLX2jSTcXEWB,cus_PNJo7Dc5zgksa6,in_1OYZCeAKv6LsYLX2vNapQom1,NULL,dae443ce-10d3-46ac-b093-e1ae0eb26654,4b8c704c-863d-4e25-9bcf-ce9a1b75a391,4b8c704c-863d-4e25-9bcf-ce9a1b75a391,Admission Success Blueprint,12/27/2023 16:46,txcd_20030000
ch_3OYYwwAKv6LsYLX23HWnfiiD,1/14/2024 19:02,111.08,0,eur,TRUE,118.01,0,usd,NULL,5.49,Paid,Payment complete.,pm_1OYYwvAKv6LsYLX2JH8lEBo9,cus_PNGJtR3F5Q8YPf,in_1OYYx1AKv6LsYLX2GnCq8LAN,NULL,2017cf56-7ca0-48a0-8892-05ad50e746ba,f8c6a47c-29ca-4be7-ae51-63c374920e4e,f8c6a47c-29ca-4be7-ae51-63c374920e4e,Personalized College Roadmap,12/6/2023 16:16,txcd_20030000
ch_3OYYoeAKv6LsYLX2072jGjQW,1/14/2024 18:53,99,0,usd,TRUE,99,0,usd,NULL,3.17,Paid,Payment complete.,pm_1OMb8SAKv6LsYLX2eKrYA4Nc,cus_PAx0oo2Omg0VlQ,in_1OYYohAKv6LsYLX2NuRmk4wH,NULL,4b101604-f66f-48a3-bb37-e6cff6a35276,17f137bd-4c6a-4590-9c92-529872986e49,17f137bd-4c6a-4590-9c92-529872986e49,High School to Ivy League Program,3/29/2020 3:57,txcd_20030000
ch_3OYYPwAKv6LsYLX22Jjjaelt,1/14/2024 18:28,12,0,usd,TRUE,12,0,usd,Subscription creation,0.83,Paid,Payment complete.,pm_1OYYPuAKv6LsYLX2vlQurnAn,cus_PM2sdRNiwGEB9Z,in_1OYYPvAKv6LsYLX2f4MBbM60,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ch_3OYYNHAKv6LsYLX214qldLoc,1/14/2024 18:25,32.81,0,eur,TRUE,34.86,0,usd,NULL,1.83,Paid,Payment complete.,pm_1OYYNHAKv6LsYLX2euaeysRL,cus_PNIvqRKnrj8VAw,in_1OYYNMAKv6LsYLX2Xzhh4Udx,NULL,a0ff2472-fe58-453b-bc70-af15c0192959,fec5f1d1-2101-406f-b730-bc7f739ac62a,fec5f1d1-2101-406f-b730-bc7f739ac62a,SAT & ACT Mastery Program,1/26/2024 2:09,txcd_20030000
ch_3OYYMXAKv6LsYLX212OCoatf,1/14/2024 18:24,119.2,0,usd,TRUE,119.2,0,usd,NULL,5.54,Paid,Payment complete.,pm_1OYYMWAKv6LsYLX2QJfyxFDk,cus_PM2sdRNiwGEB9Z,in_1OYYMbAKv6LsYLX2BCfyAlkd,NULL,2017cf56-7ca0-48a0-8892-05ad50e746ba,f8c6a47c-29ca-4be7-ae51-63c374920e4e,f8c6a47c-29ca-4be7-ae51-63c374920e4e,Personalized College Roadmap,12/6/2023 16:16,txcd_20030000
ch_3OYY5hAKv6LsYLX20W9PzNVg,1/14/2024 18:07,63.39,0,gbp,TRUE,78.41,0,usd,NULL,3.75,Paid,Payment complete.,pm_1OVN4wAKv6LsYLX2gHLtfCsW,cus_PK16GNCyW0KGDr,in_1OYY5lAKv6LsYLX2KvqvgDYv,NULL,4b101604-f66f-48a3-bb37-e6cff6a35276,17f137bd-4c6a-4590-9c92-529872986e49,17f137bd-4c6a-4590-9c92-529872986e49,High School to Ivy League Program,3/29/2020 3:57,txcd_20030000
ch_3OYXJMAKv6LsYLX20kl1bkAl,1/14/2024 17:17,36,0,usd,TRUE,34,0,usd,NULL,1.29,Paid,Payment complete.,pm_1OYXHXAKv6LsYLX2VxsnzkVY,cus_PNHqRqJcHn9MoA,in_1OYXJPAKv6LsYLX2Jqm1NiwH,NULL,c5712f31-b51f-4314-8b89-d3fb2af2e0e0,48dc9a13-5f13-4cb9-88e2-f6004bdaee4c,48dc9a13-5f13-4cb9-88e2-f6004bdaee4c,Scholarly Scholarships Guide,10/9/2023 8:47,txcd_20030000
ch_3OYXHZAKv6LsYLX20u2ESJq9,1/14/2024 17:15,27,0,usd,TRUE,15,0,usd,Subscription creation,0.74,Paid,Payment complete.,pm_1OYXHXAKv6LsYLX2VxsnzkVY,cus_PNHqRqJcHn9MoA,in_1OYXHYAKv6LsYLX2bG0FS9Co,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ch_3OYX4SAKv6LsYLX235ye9eHH,1/14/2024 17:02,279.2,0,usd,TRUE,279.2,0,usd,NULL,8.4,Paid,Payment complete.,pm_1OYX4RAKv6LsYLX2b7ctdzQ9,cus_PNHcv7xCo3u7lA,in_1OYX4WAKv6LsYLX2FVGb4xad,NULL,f0f7a411-d78f-4c3a-abf2-4cce65097af4,40375dc9-7834-49eb-9103-745a5ef656cd,40375dc9-7834-49eb-9103-745a5ef656cd,College Prep Masterclass,3/29/2020 3:57,txcd_20030000
ch_3OYWemAKv6LsYLX21Kk38BST,1/14/2024 16:35,279.2,0,usd,TRUE,159.2,0,usd,NULL,4.92,Paid,Payment complete.,pm_1OYWemAKv6LsYLX2vM7F7Fpx,cus_PKradwVxvsMAJk,in_1OYWeqAKv6LsYLX2ceAosZNp,NULL,25fdcdc9-4f82-4374-a62c-7d323f543a03,201283c3-5723-4e02-9d18-d9ff952d0d07,201283c3-5723-4e02-9d18-d9ff952d0d07,Elite College Prep Package,10/9/2022 8:25,txcd_20030000
ch_3OYWc1AKv6LsYLX22pDZWCya,1/14/2024 16:32,279.2,0,usd,TRUE,279.2,0,usd,NULL,8.4,Paid,Payment complete.,pm_1OYWc1AKv6LsYLX2Jwe3gSCl,cus_OtWfEQuMpbukgD,in_1OYWc5AKv6LsYLX2vAKSi2pE,NULL,f0f7a411-d78f-4c3a-abf2-4cce65097af4,40375dc9-7834-49eb-9103-745a5ef656cd,40375dc9-7834-49eb-9103-745a5ef656cd,College Prep Masterclass,3/29/2020 3:57,txcd_20030000
ch_3OYW2KAKv6LsYLX20l2ROuEA,1/14/2024 15:55,35.2,0,usd,TRUE,35.2,0,usd,NULL,1.85,Paid,Payment complete.,pm_1OYW2KAKv6LsYLX2CF3drIUK,cus_PNGXNL2brcxJR4,in_1OYW2PAKv6LsYLX2hFXjRDr1,NULL,dae443ce-10d3-46ac-b093-e1ae0eb26654,4b8c704c-863d-4e25-9bcf-ce9a1b75a391,4b8c704c-863d-4e25-9bcf-ce9a1b75a391,Admission Success Blueprint,12/27/2023 16:46,txcd_20030000
ch_3OYVoeAKv6LsYLX21MdJJhbZ,1/14/2024 15:41,19.2,0,usd,TRUE,19.2,0,usd,NULL,0.86,Paid,Payment complete.,pm_1OYVodAKv6LsYLX2vyKS5VPX,cus_P7KGI9Qoinf1Ls,in_1OYVonAKv6LsYLX2LUc1oEdd,NULL,d7c2e880-2bff-4c5a-897b-9a08f8cddd06,4033cc0f-bce4-4338-b8d6-9a983207c2a1,4033cc0f-bce4-4338-b8d6-9a983207c2a1,GPA Boosting Academy,10/9/2021 5:30,txcd_20030000
ch_3OYVd3AKv6LsYLX21up4eY3O,1/14/2024 15:29,27,0,usd,TRUE,15,0,usd,Subscription creation,0.74,Paid,Payment complete.,pm_1OYVd1AKv6LsYLX2x2XCtK0b,cus_PNG53pKtFtksE7,in_1OYVd2AKv6LsYLX25QZU8dML,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ch_3OYUvCAKv6LsYLX21CHz08IE,1/14/2024 14:44,53.73,0,aud,TRUE,34.85,0,usd,NULL,1.83,Paid,Payment complete.,pm_1OYUvBAKv6LsYLX23y0dWqUj,cus_PNEt02KQ0tty7J,in_1OYUvFAKv6LsYLX2HxN38CKG,NULL,d8b64e76-c7a9-4c9d-b904-49d81557c23a,8c46a7cc-09e5-40d8-9584-33c0184298c6,8c46a7cc-09e5-40d8-9584-33c0184298c6,College Essay Coaching,10/9/2023 8:57,txcd_20030000
ch_3OYSP8AKv6LsYLX22JdqTeLl,1/14/2024 12:03,426.13,0,aud,TRUE,276.41,0,usd,NULL,12.46,Paid,Payment complete.,pm_1OYSP8AKv6LsYLX2IGORvPCq,cus_PNCmLy67boW321,in_1OYSPCAKv6LsYLX2JSUJjdRj,NULL,f0f7a411-d78f-4c3a-abf2-4cce65097af4,40375dc9-7834-49eb-9103-745a5ef656cd,40375dc9-7834-49eb-9103-745a5ef656cd,College Prep Masterclass,3/29/2020 3:57,txcd_20030000
ch_3OYRSKAKv6LsYLX2092ataG2,1/14/2024 11:02,223.46,0,gbp,TRUE,276.41,0,usd,NULL,12.46,Paid,Payment complete.,pm_1OYRSKAKv6LsYLX2ehgILIlB,cus_PL5W4RQ2RkxYGA,in_1OYRSNAKv6LsYLX2tWO15NIR,NULL,f0f7a411-d78f-4c3a-abf2-4cce65097af4,40375dc9-7834-49eb-9103-745a5ef656cd,40375dc9-7834-49eb-9103-745a5ef656cd,College Prep Masterclass,3/29/2020 3:57,txcd_20030000
ch_3OVvFfAKv6LsYLX21GrBu4JD,1/7/2024 12:14,12,0,usd,TRUE,12,0,usd,Subscription creation,0.83,Paid,Payment complete.,pm_1OVvFcAKv6LsYLX2fwrdhwb0,cus_PBY6kt8Fstxvxb,in_1OVvFeAKv6LsYLX2MAFcOLbM,po_1OWUN5AKv6LsYLX2lV3euMU7,NULL,NULL,NULL,NULL,NULL,NULL
ch_3OVuQGAKv6LsYLX22sYEq0k8,1/7/2024 11:21,35.2,0,usd,TRUE,35.2,0,usd,NULL,1.85,Paid,Payment complete.,pm_1OVuQFAKv6LsYLX2OrlJAPLZ,cus_PKZTSZonLQ2KN2,in_1OVuQKAKv6LsYLX2VWL7NIJt,po_1OWUN5AKv6LsYLX2lV3euMU7,dae443ce-10d3-46ac-b093-e1ae0eb26654,4b8c704c-863d-4e25-9bcf-ce9a1b75a391,4b8c704c-863d-4e25-9bcf-ce9a1b75a391,Admission Success Blueprint,12/27/2023 16:46,txcd_20030000
ch_3OVu3oAKv6LsYLX21NTXi81e,1/7/2024 10:58,279.2,0,usd,TRUE,279.2,0,usd,NULL,12.58,Paid,Payment complete.,pm_1OVu3nAKv6LsYLX2RlG8CHE5,cus_PKZ22LyKN49SJR,in_1OVu3sAKv6LsYLX24CxsAl4A,po_1OWUN5AKv6LsYLX2lV3euMU7,f0f7a411-d78f-4c3a-abf2-4cce65097af4,40375dc9-7834-49eb-9103-745a5ef656cd,40375dc9-7834-49eb-9103-745a5ef656cd,College Prep Masterclass,3/29/2020 3:57,txcd_20030000
ch_3OVts2AKv6LsYLX20dM4Nqpx,1/7/2024 10:46,260.36,0,eur,TRUE,276.41,0,usd,NULL,12.46,Paid,Payment complete.,pm_1OVts2AKv6LsYLX24kNc5nha,cus_PIEW67NgEQyF4e,in_1OVtsBAKv6LsYLX2PmGk2C5A,po_1OWUN5AKv6LsYLX2lV3euMU7,f0f7a411-d78f-4c3a-abf2-4cce65097af4,40375dc9-7834-49eb-9103-745a5ef656cd,40375dc9-7834-49eb-9103-745a5ef656cd,College Prep Masterclass,3/29/2020 3:57,txcd_20030000
ch_3OVtCVAKv6LsYLX211XoqfrJ,1/7/2024 10:03,19.2,0,usd,TRUE,19.2,0,usd,NULL,1.14,Paid,Payment complete.,pm_1OVtCUAKv6LsYLX2lWdmZUiR,cus_P14r2IpWL9RafA,in_1OVtCZAKv6LsYLX2r5Vg3P1K,po_1OWUN5AKv6LsYLX2lV3euMU7,d7c2e880-2bff-4c5a-897b-9a08f8cddd06,4033cc0f-bce4-4338-b8d6-9a983207c2a1,4033cc0f-bce4-4338-b8d6-9a983207c2a1,GPA Boosting Academy,10/9/2021 5:30,txcd_20030000
ch_3OVrnrAKv6LsYLX21pdUjudU,1/7/2024 8:33,35.3,0,gbp,TRUE,43.57,0,usd,NULL,2.22,Paid,Payment complete.,pm_1OVrnqAKv6LsYLX24IQwwzG8,cus_PKWlPPovFvRR4z,in_1OVrnuAKv6LsYLX23TJy7NOo,po_1OWUN5AKv6LsYLX2lV3euMU7,dae443ce-10d3-46ac-b093-e1ae0eb26654,4b8c704c-863d-4e25-9bcf-ce9a1b75a391,4b8c704c-863d-4e25-9bcf-ce9a1b75a391,Admission Success Blueprint,12/27/2023 16:46,txcd_20030000
ch_3OVq0QAKv6LsYLX21qCEvaMg,1/7/2024 6:38,35.2,0,usd,TRUE,35.2,0,usd,NULL,1.32,Paid,Payment complete.,pm_1OVq0QAKv6LsYLX2X3xuFx7j,cus_PKUzNKxXHz59zz,in_1OVq0UAKv6LsYLX2Pl8im4T2,po_1OWUN5AKv6LsYLX2lV3euMU7,dae443ce-10d3-46ac-b093-e1ae0eb26654,4b8c704c-863d-4e25-9bcf-ce9a1b75a391,4b8c704c-863d-4e25-9bcf-ce9a1b75a391,Admission Success Blueprint,12/27/2023 16:46,txcd_20030000
ch_3OVmuZAKv6LsYLX23ivY8cyd,1/7/2024 3:20,35.2,0,usd,TRUE,35.2,0,usd,NULL,1.32,Paid,Payment complete.,pm_1OVmuZAKv6LsYLX2xtdorY32,cus_PBTaAYaH5sTY66,in_1OVmucAKv6LsYLX2gcQ8c58J,po_1OWUN5AKv6LsYLX2lV3euMU7,a0ff2472-fe58-453b-bc70-af15c0192959,fec5f1d1-2101-406f-b730-bc7f739ac62a,fec5f1d1-2101-406f-b730-bc7f739ac62a,SAT & ACT Mastery Program,1/26/2024 2:09,txcd_20030000
ch_3OVlhRAKv6LsYLX22zPUvI19,1/7/2024 2:02,27,0,usd,TRUE,15,0,usd,Subscription creation,0.74,Paid,Payment complete.,pm_1OVlhQAKv6LsYLX25NrM3Kzd,cus_PK3V0dTeSNwiVH,in_1OVlhRAKv6LsYLX2jV0IishR,po_1OWUN5AKv6LsYLX2lV3euMU7,NULL,NULL,NULL,NULL,NULL,NULL
ch_3OVkn9AKv6LsYLX23R2sQqjd,1/7/2024 1:04,35.2,0,usd,TRUE,35.2,0,usd,NULL,1.32,Paid,Payment complete.,pm_1OVkn9AKv6LsYLX2oYQ2e12Z,cus_PJEeIGGwbSQPPo,in_1OVknHAKv6LsYLX2gn7AcFEW,po_1OWUN5AKv6LsYLX2lV3euMU7,dae443ce-10d3-46ac-b093-e1ae0eb26654,4b8c704c-863d-4e25-9bcf-ce9a1b75a391,4b8c704c-863d-4e25-9bcf-ce9a1b75a391,Admission Success Blueprint,12/27/2023 16:46,txcd_20030000
ch_3OVkc2AKv6LsYLX21t52g23T,1/7/2024 0:53,35.2,0,usd,TRUE,35.2,0,usd,NULL,1.32,Paid,Payment complete.,pm_1OVkc2AKv6LsYLX23oyMESGN,cus_PKPLJ8abD6B46r,in_1OVkc6AKv6LsYLX2yIyDRJxb,po_1OWUN5AKv6LsYLX2lV3euMU7,dae443ce-10d3-46ac-b093-e1ae0eb26654,4b8c704c-863d-4e25-9bcf-ce9a1b75a391,4b8c704c-863d-4e25-9bcf-ce9a1b75a391,Admission Success Blueprint,12/27/2023 16:46,txcd_20030000
